classID;tasa_cruce_cero;entropia_espectograma;avg_centroide_espectral;mfcc_1;mfcc_2;mfcc_3;mfcc_4;mfcc_5;mfcc_6;mfcc_7;mfcc_8;mfcc_9;mfcc_10;mfcc_11;mfcc_12;mfcc_13
5;6586;8.122389;2016.2954614523508;-216.88287;162.73961;-40.624496;32.801853;-17.893732;28.658676;4.256849;13.972563;16.150688;16.562014;11.775746;1.6349905;5.364538
5;6797;8.133876;2020.404057603655;-217.06621;162.90407;-40.460655;33.309864;-19.189367;28.713026;3.7496865;15.247956;16.315432;17.413122;11.454391;1.4636787;4.130053
5;6790;8.1398535;2046.311926455775;-214.31459;161.72417;-39.672054;32.54664;-19.140583;28.228611;4.06409;14.967756;16.669832;17.30788;11.733404;1.1710361;3.8161287
5;6768;8.158122;2039.2503467916013;-214.40565;162.23308;-40.361797;32.968235;-19.564344;28.302547;3.63652;14.414507;16.537117;17.259802;12.030849;1.2913344;4.6769805
5;6698;8.157175;2053.0493648410647;-215.80222;161.4289;-40.623432;33.688152;-19.349018;28.480253;3.6200888;14.8405485;17.029175;17.730423;11.855641;2.0154696;5.5725884
5;4532;7.7342405;1755.1297571587288;-202.02582;146.80046;-37.33276;31.40625;-4.5087337;23.914577;9.763794;6.054155;9.128522;6.8761377;14.058296;6.0615325;11.002992
5;4360;7.743415;1747.8703086212265;-200.3113;149.33427;-36.368835;32.348343;-4.1840267;24.141407;8.935217;5.6020074;8.858142;6.663294;12.762217;5.0975456;10.799335
8;25628;10.29796;2136.089436190432;-249.70073;195.32672;-74.45124;1.7727383;-9.686511;-9.015959;3.3824756;-13.440678;-6.1779256;-6.6089644;-16.185017;-10.497678;-0.8649262
8;26043;10.174684;2150.482407897821;-245.67464;194.71448;-75.241745;2.0243673;-12.035458;-7.5016007;5.547521;-12.097419;-4.1364384;-5.28456;-17.332726;-11.850579;-1.1831431
8;23972;10.10718;2155.4034043723263;-305.2143;190.55403;-47.205986;-11.940353;-9.068205;-1.4276093;8.264022;-5.1967773;-8.174965;-2.7445428;-4.565295;-5.4580684;1.3083448
8;23236;10.177455;2137.677799048324;-314.38837;191.76266;-38.92716;-14.854294;-8.213502;2.3738317;7.623441;-3.3471665;-7.227893;-2.6953454;-2.1989572;-5.1063786;1.2866939
8;22874;10.000242;2123.8926509766475;-322.2246;192.22296;-33.808147;-17.557772;-7.0539713;5.9053063;7.21914;-2.0674038;-5.5559154;-1.842792;-0.20561478;-3.8375103;1.7983625
8;22685;9.916302;2156.072696276553;-332.83963;189.44551;-30.21843;-20.05891;-6.563083;9.465165;7.0404377;-2.6884446;-4.1074457;-1.37833;0.78318757;-3.2310102;1.749924
8;22364;10.113946;2335.1907412799574;-342.09238;180.11052;-24.886211;-17.533983;-9.686822;12.141002;6.1928744;-2.8096213;-2.104927;-1.0120753;0.39299324;-3.485791;2.219942
8;22029;10.026908;2445.0561570982272;-350.6964;174.33899;-21.406975;-13.795358;-12.635145;10.844303;8.2809;-3.0367944;-0.53308254;-1.6012361;-1.929072;-3.3959002;1.0280715
8;26178;10.123199;2182.56838718953;-246.62584;191.55217;-74.355515;2.4449117;-14.888362;-4.980571;5.7124314;-11.797574;-2.1273897;-5.8204036;-15.231729;-12.137599;-2.7307763
8;26410;10.058266;2245.482305090004;-241.28786;189.84904;-76.21035;4.6837425;-17.405138;-3.843361;4.69748;-13.301455;-0.06491354;-6.9726505;-12.398861;-9.903916;-2.3123977
8;26114;10.014834;2262.157487824728;-242.04495;190.628;-75.301315;4.940101;-18.5979;-2.2051923;4.8873954;-13.02692;1.3088241;-6.683521;-11.34093;-8.949616;-0.49238834
8;26128;10.119197;2246.524816382296;-257.2469;188.42676;-69.13796;0.8504858;-17.231667;1.0620126;6.5577455;-11.603075;1.3155437;-4.562624;-9.2500725;-8.006886;0.5083962
8;25756;10.122573;2209.1610819791017;-264.93143;188.50052;-65.33629;-0.6772478;-16.588112;0.87269455;7.5560393;-10.671897;-1.1209489;-3.0481775;-8.136147;-6.8166313;0.8721163
8;25624;9.986031;2233.538104750286;-262.21237;187.52248;-66.17971;1.5678164;-17.878206;-2.1376286;10.165873;-9.93476;-3.7906628;-1.536181;-7.6861043;-6.3744164;-0.42455322
8;26004;10.005154;2244.721972783976;-269.6464;188.81667;-64.304016;-1.1658361;-16.465433;-2.817584;10.07814;-9.615375;-2.6594865;-1.3605106;-7.087019;-3.9429302;0.23898245
8;25198;10.243009;2208.9905866402546;-287.5131;190.51721;-55.351246;-6.9573264;-12.312684;-2.139612;8.138402;-8.371967;-4.309921;-1.874181;-5.7980127;-3.3800867;2.110945
7;34432;11.052299;3503.302524748341;-219.70966;144.60335;-49.61798;52.776455;-22.031622;12.790707;-12.543912;15.231094;-11.714535;12.035831;-4.06678;1.5676413;-4.5236874
7;34805;10.974267;3643.179033335137;-221.26991;138.13602;-48.277157;53.469753;-20.453718;14.721787;-13.356619;17.993738;-8.873703;14.821491;-2.2213707;2.5773368;-3.8202746
7;34196;10.891653;3574.5417517286246;-221.31616;139.05916;-51.12908;50.97142;-20.446926;15.057484;-10.872688;19.341951;-7.107971;15.754886;-0.26286662;2.8592887;-3.8700411
7;32571;10.862562;3524.48747268182;-226.6586;140.95122;-43.048473;54.570972;-21.215538;14.692201;-13.01412;15.735279;-10.641469;10.14513;-1.7272272;2.870699;-4.638853
7;33134;10.897828;3529.0682175367083;-225.48833;140.76347;-43.52257;57.178097;-20.960623;13.501429;-13.922784;14.979452;-11.86526;10.465;-2.0398126;-0.30059183;-4.2436285
7;36890;11.08294;3633.257168859854;-214.80394;138.8495;-49.176216;58.745605;-21.768017;11.896521;-12.219402;15.227628;-12.846846;11.240061;-2.719575;-0.66857535;-5.0054665
7;38025;11.157231;3711.280594926058;-214.02577;137.33417;-51.24579;58.21415;-21.564999;10.346158;-11.981069;15.0341;-12.700868;10.308523;-2.2033587;-1.7943411;-7.8304887
7;35900;11.072298;3648.101542045849;-219.87878;139.25212;-49.361355;57.306774;-21.074425;9.142801;-12.992634;13.742636;-14.995278;8.973576;-3.5090625;-4.948213;-9.588339
7;29295;10.762739;3410.8291580820287;-238.81636;145.59015;-40.626408;57.750988;-20.994686;14.503328;-13.990406;12.0046625;-15.781308;8.796243;-1.3693148;-5.1394134;-10.050928
7;23025;10.394409;3002.5005774904225;-272.8431;157.29471;-36.43427;55.91294;-20.0656;14.330016;-9.134891;10.928826;-11.516666;8.109982;1.1308663;-1.4374114;-7.097107
7;12666;9.889506;3430.859063132126;-233.16376;148.12105;-55.542316;54.914833;-23.445673;10.371593;-11.9494705;10.487783;-11.656216;11.602461;-4.377432;4.359571;-7.4125996
7;39236;11.184146;3754.056179077955;-209.73312;136.56297;-58.183353;58.744297;-25.397161;16.81508;-10.885082;15.162726;-10.282987;13.478415;-2.0187345;3.0249484;-10.314212
7;35740;10.901885;3646.873774395795;-218.12093;137.83908;-51.073658;62.4077;-23.702383;16.41633;-8.91142;14.703942;-10.026374;12.368366;-3.4196796;1.7596596;-9.85301
7;31949;9.993203;3501.834208731861;-218.94084;138.43993;-48.50132;62.638992;-20.534666;15.603765;-7.882732;11.391521;-8.388185;12.984188;-0.91768414;-2.6873472;-10.162137
7;27514;9.821228;3167.735634726429;-237.64171;149.09656;-46.105957;57.597946;-18.564182;13.667774;-8.117154;8.554465;-7.656871;12.516849;1.4902681;-5.010281;-8.636858
7;39041;10.991856;3801.8063135731486;-210.75752;131.96898;-53.012966;57.780724;-23.9199;17.839056;-18.174597;11.797849;-10.759623;11.945665;1.9678727;3.2307904;-4.414027
7;40027;10.980549;3953.908323602009;-203.88335;126.97683;-50.57056;62.83595;-21.966639;23.025715;-15.281595;11.101942;-9.822313;13.128873;1.4265406;1.4866552;-7.0901475
7;40694;11.000094;4068.808318093402;-199.10223;125.907486;-48.67909;67.75006;-22.205717;27.375322;-16.100328;13.661769;-12.827127;15.278216;-2.2452562;0.42662078;-7.4788375
7;36630;10.772758;3943.540079169197;-217.47623;130.5314;-43.42347;68.589355;-23.72567;27.765268;-17.503847;14.096471;-11.876596;14.558195;-2.3652673;-0.51058394;-6.8521833
7;33418;10.680559;3712.65885821547;-230.69685;136.63002;-38.157295;68.48661;-25.155304;25.298883;-17.118866;12.20819;-11.108093;11.818417;-1.9117646;-1.3920316;-6.4530153
7;31049;10.472711;3551.3393492650853;-226.55424;140.31839;-36.535496;68.350685;-24.673758;23.761423;-15.706501;9.131366;-10.805913;12.297252;0.88808507;-2.8305361;-4.483401
7;27601;10.325694;3337.4510403913546;-231.70038;147.73134;-39.69621;66.0959;-24.16518;23.669325;-11.66372;8.189632;-11.174488;13.360064;4.0094247;-1.3677413;-2.7833908
3;3914;5.260189;2466.9097523030737;-461.76285;60.892704;9.38945;-6.4764247;-17.13096;-14.69037;-17.39625;-17.464468;-10.580834;-9.388769;-5.924368;-0.20976199;3.4893894
3;1350;4.4547257;1913.580395339532;-419.44223;84.26778;5.1444364;-19.766014;-30.612997;-23.730917;-23.857008;-22.80719;-12.74936;-10.869832;-7.7896514;-0.27427825;5.240847
3;582;4.223926;1694.8177514437486;-422.63663;103.07285;9.718023;-18.432915;-32.07511;-21.424372;-26.151093;-29.581009;-14.750639;-9.688139;-5.2503138;-0.31522065;-0.8397869
4;35158;10.699875;2783.027226299261;-181.20924;157.73273;-130.25621;18.132727;-38.089188;21.985907;-20.616545;0.027681213;-0.40775228;-10.696838;5.3302703;-12.711736;-7.667223
4;31858;10.929977;2482.596911107428;-121.924965;171.46791;-124.48057;10.61699;-33.660084;14.157875;-20.760542;-6.2526107;-6.493484;-16.235928;-0.35562637;-16.133307;-8.3075285
4;30091;11.004032;2366.232473481794;-124.302025;191.1461;-128.67316;19.591953;-43.73629;18.354406;-27.55299;-2.7236993;-8.676776;-15.189569;-3.594469;-20.239563;-6.5549493
4;30574;11.048536;2381.598249174306;-121.51805;191.13254;-126.17845;21.816013;-42.803738;17.420904;-31.41836;-5.704062;-10.926961;-15.150677;-4.1461196;-19.418312;-4.0248046
4;31816;10.98159;2454.703830305949;-120.26876;183.55424;-129.99191;20.040182;-39.777996;23.321556;-27.743895;-2.02258;-7.318726;-10.302263;1.6129304;-15.646627;-1.8832635
4;13114;9.178938;2617.869349280973;-161.51047;150.94043;-138.3015;-4.8673573;-21.055237;20.178905;-14.121303;2.434102;-0.13308029;-3.7888505;-1.002904;-16.231087;-2.03372
4;35492;10.81802;2665.185095712421;-141.01212;159.28662;-152.90276;9.874193;-31.701704;24.032337;-18.612774;5.373809;1.967807;-1.8158276;1.1904709;-14.433699;0.6186243
4;35383;10.849262;2623.428633760562;-132.6471;165.3751;-150.05006;13.644107;-27.882133;26.618105;-16.33333;5.6778636;2.8364344;-1.878764;4.6924314;-10.687118;1.7753661
4;39432;10.872049;3004.75124666222;-144.63979;122.78055;-174.76472;8.971491;-38.1486;25.318956;-17.498049;5.42889;8.155922;0.27642587;9.335654;-6.429325;6.866784
4;39568;10.862521;3006.957530435873;-147.78131;123.2704;-172.29361;9.2785;-36.336098;24.108854;-16.292904;4.081838;8.136158;0.570059;8.428506;-6.3164277;6.6176534
4;35100;10.879983;2547.7482180412144;-131.83655;175.05168;-143.0543;15.512687;-23.427689;24.458282;-15.752438;2.7927449;5.207186;0.39274243;9.166112;-5.475728;2.8144295
4;35356;10.829845;2519.6406274733786;-131.24007;176.3964;-139.13089;12.460564;-21.441423;18.692215;-15.566641;-0.8960939;4.503753;-1.639379;7.7210965;-6.2419214;-0.6260707
4;35717;10.862366;2503.076853993609;-129.04079;178.45154;-136.39459;12.541597;-19.418386;18.321852;-14.606536;-1.1005012;3.725063;-3.353384;5.562917;-5.8811755;-0.87261117
4;36384;10.9528;2544.6817945007647;-129.29407;181.94568;-141.51039;19.783453;-24.696753;23.395615;-17.606596;-0.08189618;1.4482399;-3.3393898;5.6778502;-4.3641953;3.1349623
4;35874;10.868453;2541.2328520964;-126.701225;173.22215;-136.211;11.071657;-22.279392;16.99281;-16.980812;-6.0422845;-0.17594264;-5.8158083;4.2553086;-5.0728226;-0.22392242
4;35980;10.813665;2612.635247420564;-139.35475;161.45706;-142.96275;7.290681;-24.254538;17.27166;-15.613875;-3.1854415;2.4573505;-3.019116;5.8633327;-6.626671;-0.78595793
4;37976;10.912009;2833.911517015443;-147.48502;146.97096;-164.1029;14.802615;-35.313763;24.000408;-16.819965;4.777372;4.669688;-0.7352445;7.27087;-7.0073457;5.64154
4;39472;10.9389515;2993.388321794892;-143.38284;134.8224;-177.99573;17.492744;-42.689163;27.3729;-19.856926;7.4644756;5.888999;-0.37220228;8.303299;-6.810383;9.241919
4;22301;10.128125;2691.565309244824;-161.61502;141.34077;-157.62878;1.0101084;-28.83701;23.724842;-9.10621;4.839;7.935035;0.3916709;7.4382257;-5.521148;6.6340375
4;12254;9.678891;2661.436517434918;-146.47551;170.7532;-148.95659;20.911814;-19.746223;21.456337;-27.995787;-10.521981;-2.1886222;-5.295067;7.8061247;-4.684622;4.0406733
4;35722;10.562728;2715.557719205036;-160.28252;142.1557;-151.75677;-1.901226;-25.522375;16.790325;-18.393486;-7.4704723;4.1229544;-6.7339587;5.891436;-5.693359;-1.5989493
5;5324;8.584423;1240.575063544434;-415.11017;206.95985;-30.003656;21.106028;2.1268716;15.255403;8.691418;14.832006;12.529782;9.7192745;17.89506;6.826007;6.447897
5;5204;8.535834;1260.861555902504;-416.8292;208.7866;-32.94044;22.389072;0.73693305;16.604954;7.7392197;14.410688;11.286654;9.539947;17.335516;6.2583327;6.5178156
5;5375;8.459004;1256.8053400984722;-416.84558;207.58578;-32.35963;20.806707;2.6859488;13.019388;8.662561;14.992862;12.127151;9.196755;15.181564;4.340249;6.555084
5;5382;8.458376;1309.2083430282387;-417.5361;209.23138;-35.887783;24.345558;-0.15459357;15.684742;7.2779346;15.798129;10.404196;9.382388;14.761342;4.39195;6.3796206
5;5340;8.380689;1288.3247158429806;-415.86877;209.46242;-36.073055;22.934824;0.65297997;14.791596;8.006103;14.926437;10.755137;9.238715;15.721826;4.3207684;5.8607335
5;5168;8.343668;1290.3458064971912;-415.46185;208.74556;-34.274597;21.453396;1.1636214;13.576234;8.410507;14.769714;11.479718;8.647059;15.36291;3.902716;5.317155
5;5146;8.336424;1280.614940221578;-416.18552;208.14394;-32.849434;21.56161;0.8745317;13.447825;8.346025;15.1185055;12.099147;8.229607;14.588487;3.6981993;5.7930026
5;5073;8.202792;1256.0417892638902;-406.61618;198.82785;-25.399794;18.187185;5.5582485;11.407331;12.369081;13.444331;13.737794;9.458952;15.470964;5.712788;5.5565224
5;5028;8.333905;1267.8120523577186;-400.77725;196.27817;-25.968191;21.840162;5.719602;12.270795;13.91306;14.2379465;14.522759;10.015388;16.50749;6.9005737;7.0211697
5;5662;8.565757;1292.8805710400768;-404.75375;202.80951;-33.113914;26.476269;1.0535792;14.529477;10.563866;15.416821;13.943331;9.728655;16.225307;5.365041;8.268414
5;5744;8.579658;1303.4119251080504;-404.55804;204.26758;-34.06117;27.479107;-2.2707422;16.53423;6.579972;15.590028;11.90412;10.73284;15.331782;4.3946652;7.5685124
5;5561;8.519736;1305.2185433202028;-402.10706;202.6914;-32.692394;28.226303;-3.2120802;17.49899;6.022283;15.845265;11.228239;10.831627;15.0319;4.654889;8.217156
5;4825;8.438457;1248.674818705664;-422.65036;209.02574;-30.503506;22.095243;2.4701638;13.701897;8.801485;13.808568;11.899466;9.153848;16.990953;6.5980783;6.203486
5;4834;8.424244;1221.840256639584;-426.65594;210.24706;-29.174343;22.64409;2.7856238;11.313297;8.352231;14.931716;13.385638;9.631246;16.663866;5.799498;5.311064
5;5278;8.482884;1269.544027444301;-420.68283;207.58652;-29.326878;24.203478;0.15531325;11.898222;7.0002637;16.224855;13.77566;10.204062;16.429987;3.8419702;4.75526
5;5347;8.497287;1256.4095916104802;-419.3549;208.69794;-31.063051;25.48678;-0.9827796;14.407213;6.019802;15.951377;12.515435;10.703572;16.893976;3.9298787;4.7910886
5;5335;8.576049;1226.7487965478667;-411.56296;209.3171;-31.36282;24.657299;1.9361892;14.09805;8.316875;14.321019;12.149318;10.110316;17.718983;4.9539323;5.5043736
5;5282;8.60377;1203.4549424909646;-408.10275;210.13069;-32.720886;25.048069;3.1628788;13.977378;9.121549;14.173404;12.818319;10.6423;17.788303;4.845323;5.8696938
5;5209;8.526138;1199.6130830650864;-413.6083;211.37502;-32.003487;23.736395;2.1199675;13.889714;9.291116;14.201125;12.910139;10.866846;17.252317;4.3225203;5.951219
5;5259;8.471505;1215.4762315272442;-415.24054;209.55269;-30.828848;20.856092;2.4432297;12.469034;9.545112;14.494395;12.744982;9.896425;15.96781;4.299218;6.3850355
5;4359;8.26456;1265.3517287097318;-488.43826;182.28954;-26.3997;32.50575;11.872278;13.988638;18.579872;12.716476;19.11025;11.928435;17.146965;8.731846;4.8692327
5;4934;8.474423;1328.2873513025893;-490.04584;188.2104;-32.118008;35.74112;7.4024625;15.983697;15.446645;14.299801;17.661293;12.493203;16.897984;8.151088;4.526888
5;5004;8.383011;1268.962409942556;-491.2632;190.41377;-35.053715;34.69457;7.9590945;15.191974;16.261961;15.182513;18.00148;12.8233185;15.165628;7.1708856;4.426141
5;5482;8.4541445;1342.0575293515;-491.69748;191.66406;-37.338676;36.15388;4.757238;16.204468;14.43034;16.521372;17.036322;13.823026;13.682937;6.5141463;2.6428196
5;5691;8.367862;1330.543448982677;-489.2592;192.64429;-37.208797;34.624783;4.716497;14.518208;14.961572;15.624616;17.454514;13.227675;14.331088;5.997786;3.0540771
5;5850;8.383767;1356.8889580449118;-490.1166;193.32251;-37.517036;34.828796;3.7755363;14.736002;15.213421;16.026081;16.958612;12.520484;13.697086;6.339021;2.953145
5;5537;8.200593;1321.3043641135266;-489.9489;192.21796;-35.87425;34.47092;3.845074;14.906512;16.63556;16.793772;18.443508;11.840186;14.150375;6.3375573;3.6135683
5;4645;7.5024943;1210.998791784927;-471.58997;172.09538;-18.355488;23.711657;14.947769;10.228616;22.137291;15.203061;19.54861;14.089597;13.917727;9.089332;4.2725525
5;4259;7.72707;1215.3646260350204;-464.73337;169.34975;-19.834082;28.50127;14.646085;12.093421;23.365335;15.22426;20.641033;15.021711;15.155995;9.6509695;5.04005
5;4376;8.070459;1236.7920893137089;-464.9562;171.54465;-24.234245;32.30079;11.965289;14.001924;23.28906;14.720706;21.666845;13.998274;15.908946;8.570496;4.244869
5;4611;8.015222;1214.3822866249393;-460.48056;166.87932;-21.500893;31.685541;9.278075;15.735715;22.1687;14.504577;21.794018;13.075195;15.20579;6.845133;4.7268
5;4765;7.9269505;1198.8079606174708;-457.72745;163.8285;-20.067356;33.893307;7.0810657;16.95403;21.303122;14.720555;21.991491;12.587179;15.281479;6.4774094;6.1976943
5;5239;8.58581;1361.2404970932794;-491.4536;194.03831;-35.674065;36.00321;5.6728625;15.011726;14.146658;16.040005;17.441088;13.961447;15.498374;8.50327;3.0977433
5;5516;8.634668;1334.3855340254054;-490.2831;197.64482;-36.513824;35.222797;4.3047194;13.178991;14.519464;16.630085;17.894295;13.1446295;14.603484;7.708338;2.4526134
5;5853;8.612511;1325.2612210685577;-484.2617;196.44785;-36.043453;34.53284;2.3001556;13.631485;15.911954;16.747042;17.633347;11.19565;14.44545;7.389711;3.2697523
5;5780;8.541772;1315.986316509505;-484.0434;194.6509;-35.891346;34.903;2.5019648;14.947776;15.570567;16.47328;16.781536;11.346498;14.872135;7.7464013;3.370645
5;5310;8.102039;1238.74263320644;-473.4656;187.54628;-28.46355;30.579502;10.241704;10.106445;20.732176;13.762186;19.22655;11.154924;15.784692;7.65071;3.1759079
5;4873;7.854354;1190.265169596741;-459.4128;174.87866;-16.89499;21.655617;17.216656;6.5743356;22.097448;15.052711;17.358507;14.796921;13.6361885;9.819797;3.6585343
5;4916;7.856745;1207.2479996782697;-465.89374;175.35873;-16.925894;20.117811;16.82688;5.826281;21.078306;15.055916;18.01404;15.425974;12.92068;8.478089;2.6199028
5;4835;8.387954;1223.1827468275098;-486.7553;193.72731;-34.934216;34.74715;6.529356;13.62518;16.754925;15.9592705;19.035551;13.168578;15.169598;6.2909727;4.122433
4;39981;10.95281;5995.992214615631;-114.67389;54.67851;-98.807816;25.311045;-70.784836;17.82552;-42.78993;19.543531;-27.892796;3.5800169;-28.701221;-3.6564736;-18.145988
4;41298;11.043254;6217.960069736892;-95.06065;51.71901;-93.93544;23.52637;-74.858536;18.600435;-44.867695;19.173895;-29.823736;6.1290855;-29.949226;-4.565485;-20.068146
5;13224;9.2444725;2742.9339490474085;-240.55283;152.71062;-18.136614;37.071285;-19.084278;26.67735;-5.3213534;18.021935;1.7493063;11.511674;-2.2194045;7.7844005;-0.40443072
5;14200;9.450626;2814.025772476614;-244.2692;152.13226;-16.344023;40.078922;-24.819412;28.662174;-5.5072875;18.942627;-0.77372664;12.082361;-3.181106;8.12403;-1.217961
5;14283;9.3896675;2959.7646192109405;-240.52792;146.30174;-12.018576;43.991276;-26.921787;28.488192;-8.667351;18.451927;-0.99450445;14.390985;-3.6869276;8.606905;-2.1148672
2;17338;9.6786375;4498.134002958031;-140.85468;110.18181;-18.572735;18.824432;-14.1316805;3.2915776;-8.285511;-3.7173634;-0.8074193;0.0498335;-5.6223717;-0.4169032;-3.5555778
2;14450;9.463594;4350.787438823882;-184.83208;116.28137;-9.200992;11.971935;-8.280057;-0.6453433;-5.8918495;-4.797153;-0.8947546;-0.9129408;-3.4901826;-0.5756472;-2.6267047
2;20341;9.924341;4911.53127571339;-164.74983;102.46902;-20.047703;13.92638;-13.452318;-0.6876239;-9.762041;-5.072129;-2.8829775;-2.1883948;-5.2044063;-1.412126;-4.2426343
2;18222;9.997244;4610.249371349859;-152.59566;106.953354;-23.460781;11.843839;-17.056183;-2.308922;-12.33462;-6.749183;-4.2118635;-2.574311;-6.741626;-3.7559984;-5.545018
2;14495;9.88294;4233.603386004938;-172.07494;119.04977;-9.896408;16.35356;-6.5024076;-1.5819613;-9.634546;-5.608318;-1.699485;-2.0152793;-4.292936;-0.80121636;-4.35505
2;17446;9.911462;4752.224474112132;-185.9013;108.64341;-11.838238;11.776767;-9.110764;-1.4779446;-10.375739;-8.228765;-3.7450223;-3.9438574;-5.6386967;-2.0415218;-4.757555
